16,56,45,0,0.000000,0,0,0,0,0,0,-0.02,$BDFPD,2175,550604.883,245.84466,-0.17890,0.19169,30.8308579,120.8327578,2.541,-0.0093,0.0063,0.0365,29,22,50,50*48
16,56,45,0,0.000000,0,0,0,0,0,0,-0.01,$BDFPD,2175,550604.983,246.14491,-0.17819,0.20138,30.8308579,120.8327578,2.542,-0.0103,0.0075,0.0368,29,22,50,50*45
16,56,45,0,0.000000,0,0,0,0,0,0,-0.03,$BDFPD,2175,550605.083,246.44458,-0.17703,0.21166,30.8308580,120.8327578,2.543,-0.0114,0.0087,0.0374,29,22,50,50*42
16,56,45,0,0.000000,0,0,0,0,0,0,-0.01,$BDFPD,2175,550605.183,246.74388,-0.17779,0.22224,30.8308580,120.8327578,2.544,-0.0128,0.0104,0.0380,29,22,50,50*48
16,56,45,0,0.000000,0,0,0,0,0,0,-0.01,$BDFPD,2175,550605.283,247.04331,-0.18014,0.23040,30.8308580,120.8327578,2.545,-0.0143,0.0121,0.0382,28,22,50,50*45
16,56,45,0,0.000000,0,0,0,0,0,0,0.00,$BDFPD,2175,550605.383,247.34267,-0.18094,0.23836,30.8308581,120.8327578,2.546,-0.0160,0.0137,0.0385,28,22,50,50*47
16,56,45,0,0.000000,0,0,0,0,0,0,0.00,$BDFPD,2175,550605.483,247.64269,-0.18217,0.24377,30.8308581,120.8327578,2.547,0.0002,0.0360,-0.0328,28,22,50,50*48
16,56,45,0,0.000000,0,0,0,0,0,0,0.00,$BDFPD,2175,550605.583,247.94187,-0.18300,0.24684,30.8308582,120.8327578,2.548,-0.0011,0.0372,-0.0328,28,22,50,50*6b
16,56,45,0,0.000000,0,0,0,0,0,0,0.01,$BDFPD,2175,550605.683,248.23996,-0.18645,0.24613,30.8308582,120.8327578,2.549,0.0156,0.0345,-0.0236,28,22,50,50*4d
16,56,46,0,0.000000,0,0,0,0,0,0,0.00,$BDFPD,2175,550605.783,248.53876,-0.18829,0.24143,30.8308582,120.8327578,2.550,0.0140,0.0358,-0.0237,28,22,50,50*40
16,56,46,0,0.000000,0,0,0,0,0,0,-0.00,$BDFPD,2175,550605.883,248.83871,-0.19145,0.23663,30.8308583,120.8327578,2.551,0.0021,0.0374,0.0065,28,22,50,50*65
16,56,46,0,0.000000,0,0,0,0,0,0,-0.03,$BDFPD,2175,550605.983,249.13994,-0.19510,0.22838,30.8308583,120.8327578,2.552,0.0003,0.0390,0.0066,28,22,50,50*69
16,56,46,0,0.000000,0,0,0,0,0,0,-0.02,$BDFPD,2175,550606.083,249.44165,-0.19806,0.21962,30.8308583,120.8327578,2.553,-0.0013,0.0406,0.0069,28,22,50,50*4a
16,56,46,0,0.000000,0,0,0,0,0,0,-0.03,$BDFPD,2175,550606.183,249.74491,-0.19911,0.21241,30.8308584,120.8327578,2.554,-0.0028,0.0422,0.0073,28,22,50,50*4e
16,56,46,0,0.000000,0,0,0,0,0,0,-0.05,$BDFPD,2175,550606.283,250.04877,-0.19942,0.20608,30.8308584,120.8327578,2.555,-0.0041,0.0439,0.0079,29,22,50,50*47
16,56,46,0,0.000000,0,0,0,0,0,0,-0.04,$BDFPD,2175,550606.383,250.35192,-0.19763,0.20278,30.8308584,120.8327578,2.556,-0.0054,0.0453,0.0084,29,22,50,50*41
16,56,46,0,0.000000,0,0,0,0,0,0,-0.03,$BDFPD,2175,550606.483,250.65460,-0.19347,0.20311,30.8308585,120.8327578,2.557,-0.0150,-0.0010,0.0253,29,22,50,50*64
16,56,46,0,0.000000,0,0,0,0,0,0,-0.05,$BDFPD,2175,550606.583,250.95640,-0.18790,0.20568,30.8308585,120.8327578,2.558,-0.0164,0.0007,0.0256,29,22,50,50*4b
16,56,47,0,0.000000,0,0,0,0,0,0,-0.02,$BDFPD,2175,550606.683,251.25767,-0.17995,0.21059,30.8308586,120.8327578,2.559,0.0037,0.0360,-0.0230,29,22,50,50*43
16,56,47,0,0.000000,0,0,0,0,0,0,-0.03,$BDFPD,2175,550606.783,251.55920,-0.17454,0.21666,30.8308586,120.8327578,2.561,0.0023,0.0378,-0.0230,29,22,50,50*45
16,56,47,0,0.000000,0,0,0,0,0,0,-0.01,$BDFPD,2175,550606.883,251.85948,-0.16986,0.22163,30.8308586,120.8327578,2.562,0.0292,0.0197,0.0196,29,22,50,50*61
16,56,47,0,0.000000,0,0,0,0,0,0,0.01,$BDFPD,2175,550606.983,252.15895,-0.16953,0.22682,30.8308587,120.8327578,2.563,0.0280,0.0213,0.0192,29,22,50,50*63
16,56,47,0,0.000000,0,0,0,0,0,0,0.03,$BDFPD,2175,550607.083,252.45713,-0.16900,0.23151,30.8308587,120.8327578,2.564,0.0267,0.0225,0.0188,29,22,50,50*61
16,56,47,0,0.000000,0,0,0,0,0,0,0.01,$BDFPD,2175,550607.183,252.75492,-0.17288,0.23523,30.8308588,120.8327578,2.565,0.0256,0.0236,0.0184,28,22,50,50*61
16,56,47,0,0.000000,0,0,0,0,0,0,0.04,$BDFPD,2175,550607.283,253.05235,-0.18291,0.19835,30.8308587,120.8327579,2.565,0.0057,0.0142,0.0089,28,22,50,50*6a
16,56,47,0,0.000000,0,0,0,0,0,0,0.02,$BDFPD,2175,550607.383,253.34907,-0.18926,0.19873,30.8308586,120.8327579,2.564,0.0048,0.0149,0.0088,28,22,50,50*62
16,56,47,0,0.000000,0,0,0,0,0,0,0.02,$BDFPD,2175,550607.483,253.64715,-0.19435,0.19716,30.8308586,120.8327579,2.563,0.0242,0.0249,-0.0070,28,22,50,50*49
16,56,48,0,0.000000,0,0,0,0,0,0,-0.02,$BDFPD,2175,550607.583,253.94530,-0.19853,0.19455,30.8308585,120.8327580,2.562,0.0230,0.0261,-0.0068,28,22,50,50*48
16,56,48,0,0.000000,0,0,0,0,0,0,0.00,$BDFPD,2175,550607.683,254.24409,-0.19841,0.19008,30.8308585,120.8327580,2.561,0.0062,0.0264,-0.0153,28,22,50,50*49
16,56,48,0,0.000000,0,0,0,0,0,0,0.00,$BDFPD,2175,550607.783,254.54387,-0.19874,0.18522,30.8308585,120.8327580,2.560,0.0048,0.0277,-0.0149,28,22,50,50*44
16,56,48,0,0.000000,0,0,0,0,0,0,-0.00,$BDFPD,2175,550607.883,254.84383,-0.19282,0.18084,30.8308585,120.8327581,2.560,0.0044,0.0098,-0.0076,28,22,50,50*4b
16,56,48,0,0.000000,0,0,0,0,0,0,-0.00,$BDFPD,2175,550607.983,255.14406,-0.18596,0.17870,30.8308584,120.8327581,2.559,0.0031,0.0113,-0.0071,28,22,50,50*4b
16,56,48,0,0.000000,0,0,0,0,0,0,-0.02,$BDFPD,2175,550608.083,255.44577,-0.17814,0.17652,30.8308584,120.8327581,2.559,0.0020,0.0131,-0.0067,28,22,50,50*4e
16,56,48,0,0.000000,0,0,0,0,0,0,-0.04,$BDFPD,2175,550608.183,255.74901,-0.16970,0.17700,30.8308584,120.8327581,2.558,0.0008,0.0147,-0.0062,28,22,50,50*4a
16,56,48,0,0.000000,0,0,0,0,0,0,-0.05,$BDFPD,2175,550608.283,256.05203,-0.16241,0.17654,30.8308584,120.8327581,2.557,0.0000,0.0162,-0.0057,29,23,50,50*4a
8,0,0,0,0.000000,0,0,0,0,0,0,-0.09,$BDFPD,2175,550766.983,9.31875,-0.01257,0.15427,30.8308581,120.8327648,2.540,-0.0030,-0.0105,-0.0379,27,23,50,50*4f
16,59,27,0,0.000000,0,0,0,0,0,0,-0.12,$BDFPD,2175,550767.083,9.62872,-0.00859,0.17549,30.8308581,120.8327649,2.540,0.0008,-0.0133,-0.0377,27,23,50,50*64
16,59,27,0,0.000000,0,0,0,0,0,0,-0.13,$BDFPD,2175,550767.183,9.93940,-0.01879,0.18189,30.8308581,120.8327649,2.540,0.0039,-0.0124,0.0676,27,23,50,50*42
16,59,27,0,0.000000,0,0,0,0,0,0,-0.14,$BDFPD,2175,550767.283,10.25065,-0.01521,0.19517,30.8308581,120.8327648,2.539,0.0007,-0.0139,0.0316,27,23,50,50*75
16,59,27,0,0.000000,0,0,0,0,0,0,-0.14,$BDFPD,2175,550767.383,10.56232,-0.01071,0.20336,30.8308581,120.8327648,2.539,0.0050,-0.0151,0.0303,27,23,50,50*77
16,59,27,0,0.000000,0,0,0,0,0,0,-0.16,$BDFPD,2175,550767.483,10.87549,-0.00897,0.21080,30.8308581,120.8327648,2.539,0.0148,-0.0119,-0.0308,27,23,50,50*5b
16,59,28,0,0.000000,0,0,0,0,0,0,-0.16,$BDFPD,2175,550767.583,11.18980,-0.01002,0.21783,30.8308581,120.8327648,2.538,0.0194,-0.0142,-0.0314,27,23,50,50*56
16,59,28,1,0.000000,0,0,0,512,512,512,-0.15,$BDFPD,2175,550767.683,11.50382,-0.01106,0.22395,30.8308581,120.8327648,2.538,0.0221,-0.0181,0.0342,27,23,50,50*78
16,59,28,1,0.000000,0,0,0,512,512,512,-0.18,$BDFPD,2175,550767.783,11.81809,-0.01263,0.22777,30.8308581,120.8327648,2.538,0.0263,-0.0208,0.0345,27,23,50,50*76
16,59,28,1,0.000000,0,0,0,512,512,512,-0.15,$BDFPD,2175,550767.883,12.13142,-0.01520,0.22909,30.8308581,120.8327648,2.537,0.0092,-0.0131,0.0247,27,23,50,50*79
16,59,28,1,0.000000,0,0,0,512,512,512,-0.15,$BDFPD,2175,550767.983,12.44315,-0.01831,0.22736,30.8308581,120.8327648,2.537,0.0128,-0.0158,0.0248,27,23,50,50*75
16,59,28,1,0.000000,0,0,0,512,512,512,-0.12,$BDFPD,2175,550768.083,12.75345,-0.02151,0.22157,30.8308580,120.8327648,2.537,0.0167,-0.0188,0.0250,27,23,50,50*77
16,59,28,1,0.000000,0,0,0,512,512,512,-0.12,$BDFPD,2175,550768.183,13.06245,-0.02190,0.21175,30.8308580,120.8327649,2.537,0.0205,-0.0217,0.0252,27,23,50,50*7d
16,59,28,1,0.000000,0,0,0,512,512,512,-0.10,$BDFPD,2175,550768.283,13.37007,-0.03998,0.19835,30.8308580,120.8327649,2.537,0.0178,-0.0244,-0.0237,27,24,50,50*59
16,59,28,1,375809638.400000,0,0,0,163,736,512,-0.12,$BDFPD,2175,550768.383,13.67719,-0.03876,0.18244,30.8308580,120.8327649,2.536,0.0221,-0.0267,-0.0237,27,24,50,50*56
16,59,28,1,375809638.400000,0,0,0,163,736,512,-0.08,$BDFPD,2175,550768.483,13.98418,-0.03654,0.16784,30.8308580,120.8327649,2.536,0.0230,-0.0172,-0.0195,27,24,50,50*56
16,59,29,1,375809638.400000,0,0,0,163,736,512,-0.09,$BDFPD,2175,550768.583,14.29209,-0.03299,0.15418,30.8308580,120.8327649,2.535,0.0274,-0.0194,-0.0197,27,24,50,50*55
16,59,29,1,375809638.400000,0,0,0,163,736,512,-0.08,$BDFPD,2175,550768.683,14.59952,-0.02861,0.14400,30.8308580,120.8327650,2.535,0.0199,-0.0112,-0.0148,27,24,50,50*54
16,59,29,1,375809638.400000,0,0,0,163,736,512,-0.10,$BDFPD,2175,550768.783,14.90724,-0.02619,0.13542,30.8308580,120.8327650,2.534,0.0238,-0.0133,-0.0151,27,24,50,50*5c
16,59,29,1,375809638.400000,0,0,0,163,736,512,-0.10,$BDFPD,2175,550768.883,15.21466,-0.02463,0.13190,30.8308580,120.8327650,2.534,0.0147,-0.0158,0.0083,26,23,50,50*7a
