545693.914,30.8309701,120.8325150,0.01,0.01,232.16,545693.914,232.16213,1.92848,1.34007,30.8309701,120.8325150,-2.894,0.0062,0.0060,-0.0156,23,26,16,4c
545694.014,30.8309702,120.8325150,0.01,0.01,232.14,545694.014,232.13555,1.92956,1.32316,30.8309702,120.8325150,-2.898,0.0057,0.0072,-0.0154,23,26,16,41
545694.114,30.8309702,120.8325150,0.01,0.01,232.11,545694.114,232.10907,1.92784,1.30770,30.8309702,120.8325150,-2.902,0.0053,0.0083,-0.0152,23,26,16,41
545694.214,30.8309702,120.8325150,0.00,0.01,232.08,545694.214,232.08243,1.92764,1.29382,30.8309702,120.8325150,-2.906,0.0045,0.0093,-0.0149,23,26,16,47
545694.314,30.8309703,120.8325150,0.00,0.01,232.06,545694.314,232.05610,1.92469,1.28223,30.8309703,120.8325150,-2.910,0.0037,0.0104,-0.0146,23,25,16,4c
545694.414,30.8309703,120.8325150,0.00,0.01,232.03,545694.414,232.03027,1.92400,1.27457,30.8309703,120.8325150,-2.914,0.0028,0.0116,-0.0144,23,25,16,41
545694.514,30.8309704,120.8325150,0.00,-0.01,232.01,545694.514,232.00534,1.92271,1.27256,30.8309704,120.8325150,-2.918,0.0025,-0.0094,0.0187,23,25,16,41
545694.614,30.8309704,120.8325150,0.00,-0.01,231.98,545694.614,231.98051,1.92020,1.27422,30.8309704,120.8325150,-2.921,0.0017,-0.0083,0.0187,23,25,16,48
545694.714,30.8309704,120.8325150,-0.01,0.03,231.96,545694.714,231.95738,1.91893,1.27982,30.8309704,120.8325150,-2.925,-0.0122,0.0253,-0.0560,23,25,16,64
545694.814,30.8309705,120.8325150,-0.01,0.03,231.93,545694.814,231.93443,1.91914,1.29082,30.8309705,120.8325150,-2.929,-0.0127,0.0264,-0.0561,23,25,16,66
545694.914,30.8309705,120.8325151,0.00,0.02,231.91,545694.914,231.91237,1.91880,1.30359,30.8309705,120.8325151,-2.933,0.0039,0.0177,-0.0454,23,23,16,48
545695.014,30.8309705,120.8325151,0.00,0.02,231.89,545695.014,231.89047,1.92058,1.32039,30.8309705,120.8325151,-2.937,0.0037,0.0186,-0.0452,23,23,16,47
545695.114,30.8309706,120.8325151,0.00,0.02,231.87,545695.114,231.86871,1.92022,1.33671,30.8309706,120.8325151,-2.941,0.0029,0.0198,-0.0453,23,23,16,41
545695.214,30.8309706,120.8325151,0.00,0.01,231.85,545695.214,231.84582,1.90751,1.32640,30.8309706,120.8325151,-2.886,0.0003,0.0066,-0.0351,23,25,16,42
545695.314,30.8309705,120.8325151,0.00,-0.02,231.82,545695.314,231.82426,1.90748,1.34164,30.8309705,120.8325151,-2.745,0.0035,-0.0174,0.0281,23,28,16,40
545695.414,30.8309704,120.8325152,0.00,-0.02,231.80,545695.414,231.80255,1.90949,1.35578,30.8309704,120.8325152,-2.604,0.0028,-0.0171,0.0284,23,28,16,4a
545695.514,30.8309704,120.8325152,-0.00,-0.00,231.78,545695.514,231.78046,1.90970,1.36608,30.8309704,120.8325152,-2.463,-0.0013,-0.0012,-0.0365,23,28,16,40
545695.614,30.8309703,120.8325152,-0.00,-0.00,231.76,545695.614,231.75844,1.91041,1.37405,30.8309703,120.8325152,-2.322,-0.0016,-0.0009,-0.0361,23,27,16,41
545695.714,30.8309704,120.8325153,0.01,-0.02,231.74,545695.714,231.73727,1.91047,1.37754,30.8309704,120.8325153,-2.180,0.0110,-0.0213,0.0142,23,27,16,4c
545695.814,30.8309704,120.8325154,0.01,-0.02,231.72,545695.814,231.71575,1.90963,1.37602,30.8309704,120.8325154,-2.039,0.0109,-0.0212,0.0146,23,27,16,41
545695.914,30.8309704,120.8325154,-0.00,0.02,231.69,545695.914,231.69484,1.90863,1.36959,30.8309704,120.8325154,-1.898,-0.0007,0.0165,0.0383,23,26,16,41
545696.014,30.8309705,120.8325154,-0.00,0.02,231.67,545696.014,231.67363,1.90732,1.35916,30.8309705,120.8325154,-1.756,-0.0009,0.0170,0.0387,23,26,16,4a
545696.114,30.8309705,120.8325155,-0.00,0.02,231.65,545696.114,231.65233,1.90641,1.34479,30.8309705,120.8325155,-1.615,-0.0011,0.0173,0.0392,23,26,16,44
545696.214,30.8309705,120.8325155,-0.00,0.02,231.63,545696.214,231.63177,1.90595,1.32839,30.8309705,120.8325155,-1.473,-0.0018,0.0176,0.0396,23,26,16,4c
545696.314,30.8309705,120.8325156,-0.00,0.02,231.61,545696.314,231.61081,1.90414,1.30911,30.8309705,120.8325156,-1.332,-0.0023,0.0183,0.0403,23,27,16,4f
545696.414,30.8309706,120.8325156,-0.00,0.02,231.59,545696.414,231.58915,1.90399,1.29043,30.8309706,120.8325156,-1.190,-0.0032,0.0191,0.0409,23,27,16,42
545696.514,30.8309704,120.8325154,-0.00,0.01,231.57,545696.514,231.56758,1.90306,1.27182,30.8309704,120.8325154,-1.048,-0.0045,0.0059,0.0123,23,27,16,42
545696.614,30.8309702,120.8325152,-0.00,0.01,231.55,545696.614,231.54579,1.90362,1.25547,30.8309702,120.8325152,-0.906,-0.0048,0.0069,0.0124,23,27,16,44
545696.714,30.8309701,120.8325151,-0.01,0.00,231.52,545696.714,231.52400,1.90352,1.24281,30.8309701,120.8325151,-0.765,-0.0068,0.0018,0.0214,23,27,16,4c
545696.814,30.8309700,120.8325149,-0.01,0.00,231.50,545696.814,231.50201,1.90300,1.23398,30.8309700,120.8325149,-0.623,-0.0076,0.0026,0.0216,23,27,16,44
545696.914,30.8309699,120.8325148,-0.01,-0.00,231.48,545696.914,231.48069,1.90463,1.23165,30.8309699,120.8325148,-0.481,-0.0105,-0.0041,0.0203,23,27,16,65
545697.014,30.8309698,120.8325146,-0.01,-0.00,231.46,545697.014,231.45912,1.90598,1.23502,30.8309698,120.8325146,-0.339,-0.0111,-0.0034,0.0207,23,27,16,6d
545697.114,30.8309697,120.8325145,-0.01,-0.00,231.44,545697.114,231.43775,1.90801,1.24371,30.8309697,120.8325145,-0.197,-0.0119,-0.0028,0.0210,23,27,16,64
545697.214,30.8309696,120.8325144,-0.01,-0.00,231.42,545697.214,231.41707,1.90858,1.25656,30.8309696,120.8325144,-0.056,-0.0127,-0.0021,0.0216,23,28,16,6c
545697.314,30.8309695,120.8325142,-0.01,-0.00,231.40,545697.314,231.39589,1.90929,1.27510,30.8309695,120.8325142,0.086,-0.0132,-0.0017,0.0225,23,28,16,46
545697.414,30.8309694,120.8325141,-0.01,-0.00,231.37,545697.414,231.37487,1.90987,1.29482,30.8309694,120.8325141,0.228,-0.0137,-0.0013,0.0234,23,28,16,45
545697.514,30.8309694,120.8325141,0.01,0.01,231.35,545697.514,231.35434,1.90918,1.31763,30.8309694,120.8325141,0.371,0.0094,0.0121,-0.0114,23,27,16,6b
545697.614,30.8309694,120.8325140,0.01,0.01,231.33,545697.614,231.33414,1.90900,1.34134,30.8309694,120.8325140,0.513,0.0086,0.0128,-0.0104,23,27,16,6c
545697.714,30.8309695,120.8325140,0.00,-0.01,231.31,545697.714,231.31347,1.90757,1.36532,30.8309695,120.8325140,0.611,0.0016,-0.0054,0.0079,23,27,16,6a
545697.814,30.8309695,120.8325140,0.00,-0.00,231.29,545697.814,231.29256,1.90696,1.38932,30.8309695,120.8325140,0.643,0.0008,-0.0047,0.0086,23,27,16,69
545697.914,30.8309696,120.8325140,0.00,-0.00,231.27,545697.914,231.27135,1.90706,1.41196,30.8309696,120.8325140,0.675,0.0018,-0.0003,-0.0618,23,27,16,4b
545698.014,30.8309696,120.8325140,0.00,0.00,231.25,545698.014,231.24974,1.90483,1.43056,30.8309696,120.8325140,0.708,0.0012,0.0005,-0.0612,23,27,16,62
545698.114,30.8309696,120.8325140,0.00,0.00,231.23,545698.114,231.22721,1.90356,1.44685,30.8309696,120.8325140,0.740,0.0005,0.0013,-0.0611,23,27,16,65
545698.214,30.8309697,120.8325140,-0.00,0.00,231.20,545698.214,231.20456,1.90156,1.45692,30.8309697,120.8325140,0.772,-0.0000,0.0018,-0.0609,23,27,16,48
545698.314,30.8309697,120.8325140,-0.00,0.00,231.18,545698.314,231.18133,1.90239,1.46190,30.8309697,120.8325140,0.804,-0.0003,0.0020,-0.0608,23,28,16,40
545698.414,30.8309697,120.8325140,-0.00,0.00,231.16,545698.414,231.15770,1.90144,1.46036,30.8309697,120.8325140,0.837,-0.0008,0.0023,-0.0608,23,28,16,47
545698.514,30.8309698,120.8325140,-0.01,-0.02,231.13,545698.514,231.13444,1.90214,1.45343,30.8309698,120.8325140,0.869,-0.0074,-0.0212,0.0450,23,28,16,40
545698.614,30.8309698,120.8325141,-0.01,-0.02,231.11,545698.614,231.11061,1.90229,1.44110,30.8309698,120.8325141,0.901,-0.0079,-0.0206,0.0453,23,28,16,4c
545698.714,30.8309699,120.8325141,0.01,0.02,231.09,545698.714,231.08697,1.90309,1.42439,30.8309699,120.8325141,0.934,0.0092,0.0212,-0.0033,23,28,16,69
545698.814,30.8309699,120.8325141,0.01,0.02,231.06,545698.814,231.06322,1.90482,1.40347,30.8309699,120.8325141,0.966,0.0087,0.0216,-0.0029,23,28,16,67
545698.914,30.8309700,120.8325141,-0.01,0.02,231.04,545698.914,231.03892,1.90658,1.38098,30.8309700,120.8325141,0.998,-0.0098,0.0172,0.0235,23,28,16,68
545699.014,30.8309700,120.8325141,-0.01,0.02,231.01,545699.014,231.01463,1.90761,1.35632,30.8309700,120.8325141,1.031,-0.0104,0.0177,0.0241,23,28,16,69
545699.114,30.8309700,120.8325141,-0.01,0.02,230.99,545699.114,230.99057,1.90944,1.33180,30.8309700,120.8325141,1.063,-0.0112,0.0185,0.0247,23,28,16,61
545699.214,30.8309701,120.8325141,-0.01,0.02,230.97,545699.214,230.96543,1.90989,1.30996,30.8309701,120.8325141,1.096,-0.0120,0.0195,0.0257,23,28,16,6a
545699.314,30.8309701,120.8325141,-0.01,0.02,230.94,545699.314,230.93988,1.91031,1.29046,30.8309701,120.8325141,1.129,-0.0132,0.0208,0.0268,23,28,16,6f
545699.414,30.8309701,120.8325141,-0.01,0.02,230.91,545699.414,230.91348,1.91021,1.27564,30.8309701,120.8325141,1.162,-0.0143,0.0220,0.0279,23,28,16,65
545699.514,30.8309702,120.8325141,-0.00,-0.00,230.89,545699.514,230.88714,1.91046,1.26677,30.8309702,120.8325141,1.195,-0.0006,-0.0032,-0.0192,23,28,16,6c
545699.614,30.8309702,120.8325141,-0.00,-0.00,230.86,545699.614,230.86012,1.90780,1.26259,30.8309702,120.8325141,1.228,-0.0016,-0.0021,-0.0182,23,28,16,63
545699.714,30.8309702,120.8325141,0.01,-0.02,230.83,545699.714,230.83349,1.90614,1.26275,30.8309702,120.8325141,1.261,0.0087,-0.0153,0.0453,23,28,16,60
545699.814,30.8309703,120.8325141,0.01,-0.01,230.81,545699.814,230.80683,1.90453,1.26968,30.8309703,120.8325141,1.294,0.0080,-0.0146,0.0458,23,28,16,6a
545699.914,30.8309703,120.8325141,0.00,0.02,230.78,545699.914,230.78061,1.90321,1.28086,30.8309703,120.8325141,1.327,0.0010,0.0237,-0.0076,23,28,16,6e
545700.014,30.8309703,120.8325141,0.00,0.02,230.76,545700.014,230.75516,1.90369,1.29738,30.8309703,120.8325141,1.360,0.0005,0.0239,-0.0082,23,28,16,63
545700.114,30.8309704,120.8325141,-0.00,0.02,230.73,545700.114,230.73062,1.90439,1.31756,30.8309704,120.8325141,1.394,-0.0002,0.0238,-0.0084,23,28,16,40
545700.214,30.8309704,120.8325141,-0.00,-0.01,230.71,545700.214,230.70551,1.90267,1.31613,30.8309704,120.8325141,1.409,-0.0007,-0.0075,0.0438,23,28,16,46
545700.314,30.8309704,120.8325142,-0.00,-0.02,230.68,545700.314,230.68177,1.90534,1.33254,30.8309704,120.8325142,1.402,-0.0010,-0.0177,-0.0156,23,28,16,67
545700.414,30.8309704,120.8325142,-0.00,-0.02,230.66,545700.414,230.65775,1.90599,1.34578,30.8309704,120.8325142,1.396,-0.0008,-0.0179,-0.0150,23,28,16,6b
545700.514,30.8309704,120.8325142,0.01,-0.02,230.63,545700.514,230.63389,1.90658,1.35279,30.8309704,120.8325142,1.390,0.0093,-0.0246,0.0217,23,28,16,69
545700.614,30.8309704,120.8325142,0.01,-0.02,230.61,545700.614,230.60967,1.90568,1.35670,30.8309704,120.8325142,1.383,0.0091,-0.0242,0.0222,23,28,16,6c
545700.714,30.8309704,120.8325143,-0.00,0.03,230.59,545700.714,230.58525,1.90495,1.35725,30.8309704,120.8325143,1.377,-0.0043,0.0319,-0.0883,23,27,16,47
545700.814,30.8309704,120.8325143,-0.00,0.03,230.56,545700.814,230.56066,1.90416,1.35521,30.8309704,120.8325143,1.371,-0.0049,0.0322,-0.0875,23,27,16,44
545700.914,30.8309704,120.8325143,0.01,-0.01,230.54,545700.914,230.53505,1.90311,1.34992,30.8309704,120.8325143,1.365,0.0062,-0.0109,-0.0141,23,27,16,4c
545701.014,30.8309704,120.8325143,0.01,-0.01,230.51,545701.014,230.50913,1.90103,1.34184,30.8309704,120.8325143,1.359,0.0058,-0.0102,-0.0136,23,27,16,4f
545701.114,30.8309704,120.8325143,0.01,-0.01,230.48,545701.114,230.48411,1.89840,1.33363,30.8309704,120.8325143,1.353,0.0064,-0.0100,-0.0131,23,27,16,42
545701.214,30.8309704,120.8325144,0.01,-0.01,230.46,545701.214,230.45945,1.89828,1.32300,30.8309704,120.8325144,1.347,0.0070,-0.0099,-0.0129,23,27,16,45
545701.314,30.8309704,120.8325144,0.01,-0.01,230.44,545701.314,230.43694,1.89624,1.31164,30.8309704,120.8325144,1.341,0.0072,-0.0091,-0.0129,23,26,16,4d
545701.414,30.8309704,120.8325144,0.01,-0.01,230.41,545701.414,230.41411,1.89701,1.30452,30.8309704,120.8325144,1.336,0.0066,-0.0082,-0.0130,23,26,16,4f
545701.514,30.8309705,120.8325144,0.01,0.03,230.39,545701.514,230.39230,1.89724,1.30022,30.8309705,120.8325144,1.330,0.0115,0.0272,0.0002,23,27,16,4e
545701.614,30.8309705,120.8325144,0.01,0.03,230.37,545701.614,230.37051,1.89844,1.29854,30.8309705,120.8325144,1.324,0.0106,0.0273,0.0002,23,26,16,49
545701.714,30.8309705,120.8325144,-0.00,0.03,230.35,545701.714,230.34928,1.89861,1.30016,30.8309705,120.8325144,1.318,-0.0010,0.0326,-0.0332,23,26,16,45
545701.814,30.8309705,120.8325144,-0.00,0.03,230.33,545701.814,230.32810,1.89874,1.30330,30.8309705,120.8325144,1.312,-0.0020,0.0326,-0.0332,23,26,16,4c
545701.914,30.8309706,120.8325144,0.00,-0.01,230.31,545701.914,230.30638,1.89818,1.30764,30.8309706,120.8325144,1.306,0.0005,-0.0121,0.0090,23,27,16,67
545702.014,30.8309706,120.8325145,-0.00,-0.01,230.29,545702.014,230.28672,1.89904,1.31457,30.8309706,120.8325145,1.300,-0.0004,-0.0122,0.0093,23,27,16,4f
545702.114,30.8309706,120.8325145,-0.00,-0.01,230.27,545702.114,230.26568,1.89695,1.32182,30.8309706,120.8325145,1.295,-0.0009,-0.0119,0.0104,23,27,16,46
545702.214,30.8309706,120.8325145,-0.00,-0.01,230.25,545702.214,230.24521,1.89620,1.32782,30.8309706,120.8325145,1.289,-0.0011,-0.0118,0.0112,23,26,16,41
545702.314,30.8309706,120.8325145,-0.00,-0.01,230.22,545702.314,230.22494,1.89399,1.33616,30.8309706,120.8325145,1.284,-0.0015,-0.0115,0.0117,23,28,16,4c
545702.414,30.8309707,120.8325145,-0.00,-0.01,230.20,545702.414,230.20377,1.89480,1.34390,30.8309707,120.8325145,1.278,-0.0021,-0.0111,0.0122,23,28,16,47
545702.514,30.8309707,120.8325145,-0.02,0.01,230.18,545702.514,230.18289,1.89306,1.35251,30.8309707,120.8325145,1.273,-0.0220,0.0140,-0.0850,23,28,16,49
545702.614,30.8309707,120.8325145,-0.02,0.01,230.16,545702.614,230.16164,1.89315,1.35975,30.8309707,120.8325145,1.267,-0.0229,0.0139,-0.0846,23,28,16,4e
545702.714,30.8309707,120.8325145,0.01,0.00,230.14,545702.714,230.14017,1.89169,1.36518,30.8309707,120.8325145,1.275,0.0054,0.0024,-0.0548,23,28,16,6d
545702.814,30.8309707,120.8325145,0.00,0.00,230.12,545702.814,230.11921,1.89158,1.36918,30.8309707,120.8325145,1.299,0.0048,0.0019,-0.0543,23,28,16,6f
545702.914,30.8309707,120.8325144,0.01,-0.03,230.10,545702.914,230.09818,1.89176,1.37196,30.8309707,120.8325144,1.324,0.0058,-0.0333,-0.0115,23,28,16,49
545703.014,30.8309707,120.8325144,0.01,-0.03,230.08,545703.014,230.07750,1.89160,1.37104,30.8309707,120.8325144,1.348,0.0052,-0.0336,-0.0111,23,28,16,41
545703.114,30.8309707,120.8325144,0.00,-0.03,230.06,545703.114,230.05650,1.89133,1.36951,30.8309707,120.8325144,1.372,0.0045,-0.0334,-0.0110,23,28,16,40
545703.214,30.8309707,120.8325144,-0.01,0.01,230.04,545703.214,230.03667,1.89682,1.36829,30.8309707,120.8325144,1.384,-0.0060,0.0066,0.0089,23,27,16,6b
545703.314,30.8309707,120.8325144,0.02,-0.01,230.02,545703.314,230.01571,1.89754,1.37062,30.8309707,120.8325144,1.378,0.0233,-0.0133,-0.0160,23,26,16,4c
545703.414,30.8309707,120.8325145,0.02,-0.01,230.00,545703.414,229.99517,1.89891,1.37348,30.8309707,120.8325145,1.371,0.0232,-0.0125,-0.0160,23,26,16,41
545703.514,30.8309707,120.8325145,0.02,-0.06,229.97,545703.514,229.97455,1.90028,1.37610,30.8309707,120.8325145,1.365,0.0185,-0.0596,0.1396,23,26,16,62
545703.614,30.8309707,120.8325145,0.02,-0.06,229.95,545703.614,229.95408,1.90151,1.37961,30.8309707,120.8325145,1.359,0.0183,-0.0590,0.1397,23,26,16,63
545703.714,30.8309707,120.8325145,-0.02,0.04,229.93,545703.714,229.93457,1.90227,1.38342,30.8309707,120.8325145,1.352,-0.0152,0.0394,-0.0854,23,26,16,45
545703.814,30.8309707,120.8325145,-0.02,0.04,229.91,545703.814,229.91424,1.90242,1.38631,30.8309707,120.8325145,1.346,-0.0157,0.0399,-0.0848,23,26,16,4e
545703.914,30.8309708,120.8325145,0.00,0.04,229.89,545703.914,229.89424,1.90340,1.38981,30.8309708,120.8325145,1.340,0.0018,0.0380,-0.1340,23,26,16,65
545704.014,30.8309708,120.8325145,0.00,0.04,229.87,545704.014,229.87358,1.90220,1.39289,30.8309708,120.8325145,1.333,0.0011,0.0387,-0.1336,23,26,16,67
545704.114,30.8309708,120.8325145,0.00,0.04,229.85,545704.114,229.85313,1.90249,1.39566,30.8309708,120.8325145,1.327,0.0004,0.0392,-0.1331,23,26,16,60
545704.214,30.8309708,120.8325145,-0.00,0.00,229.83,545704.214,229.83298,1.90053,1.39450,30.8309708,120.8325145,1.316,-0.0042,0.0029,0.0371,23,27,16,6d
545704.314,30.8309708,120.8325145,0.00,0.02,229.81,545704.314,229.81217,1.90051,1.39557,30.8309708,120.8325145,1.298,0.0039,0.0185,-0.0289,23,27,16,67
545704.414,30.8309708,120.8325145,0.00,0.02,229.79,545704.414,229.79204,1.89912,1.39556,30.8309708,120.8325145,1.280,0.0034,0.0186,-0.0284,23,27,16,68
545704.514,30.8309708,120.8325144,-0.01,0.01,229.77,545704.514,229.77186,1.89888,1.39555,30.8309708,120.8325144,1.263,-0.0067,0.0095,-0.0095,23,26,16,48
545704.614,30.8309708,120.8325144,-0.01,0.01,229.75,545704.614,229.75164,1.89805,1.39420,30.8309708,120.8325144,1.245,-0.0072,0.0096,-0.0091,23,27,16,45
545704.714,30.8309708,120.8325144,-0.01,0.03,229.73,545704.714,229.73165,1.89797,1.39129,30.8309708,120.8325144,1.227,-0.0052,0.0293,-0.0474,23,27,16,45
545704.814,30.8309708,120.8325144,-0.01,0.03,229.71,545704.814,229.71120,1.89753,1.38996,30.8309708,120.8325144,1.209,-0.0061,0.0298,-0.0470,23,27,16,4f
545704.914,30.8309708,120.8325144,-0.01,0.03,229.69,545704.914,229.69063,1.89778,1.38813,30.8309708,120.8325144,1.192,-0.0080,0.0318,-0.0573,23,26,16,40
545705.014,30.8309708,120.8325144,-0.01,0.03,229.67,545705.014,229.66963,1.89725,1.38762,30.8309708,120.8325144,1.174,-0.0097,0.0326,-0.0570,23,26,16,4f
545705.114,30.8309708,120.8325144,-0.01,0.03,229.65,545705.114,229.64768,1.89697,1.38807,30.8309708,120.8325144,1.156,-0.0117,0.0337,-0.0569,23,26,16,4c
545705.214,30.8309708,120.8325144,-0.01,0.03,229.62,545705.214,229.62434,1.89602,1.38858,30.8309708,120.8325144,1.139,-0.0133,0.0344,-0.0569,23,27,16,4f
545705.314,30.8309708,120.8325143,-0.01,0.03,229.60,545705.314,229.59988,1.89740,1.38577,30.8309708,120.8325143,1.121,-0.0143,0.0348,-0.0568,23,27,16,4f
545705.414,30.8309708,120.8325143,-0.01,0.04,229.58,545705.414,229.57612,1.89667,1.37922,30.8309708,120.8325143,1.104,-0.0144,0.0351,-0.0567,23,27,16,4a
545705.514,30.8309708,120.8325143,0.01,0.03,229.55,545705.514,229.55176,1.89731,1.36598,30.8309708,120.8325143,1.086,0.0134,0.0251,0.0362,23,27,16,4c
545705.614,30.8309708,120.8325143,0.01,0.03,229.53,545705.614,229.52874,1.89718,1.34609,30.8309708,120.8325143,1.068,0.0147,0.0251,0.0358,23,27,16,4c
545705.714,30.8309708,120.8325143,0.00,-0.01,229.51,545705.714,229.50652,1.89769,1.31818,30.8309708,120.8325143,1.059,0.0035,-0.0077,-0.0077,23,25,16,44
545705.814,30.8309708,120.8325143,0.00,-0.01,229.48,545705.814,229.48437,1.89971,1.28825,30.8309708,120.8325143,1.064,0.0025,-0.0058,-0.0080,23,25,16,48
545705.914,30.8309708,120.8325143,-0.03,0.01,229.46,545705.914,229.46010,1.90167,1.25818,30.8309708,120.8325143,1.068,-0.0275,0.0106,-0.0148,23,26,16,45
545706.014,30.8309708,120.8325143,-0.03,0.01,229.44,545706.014,229.43575,1.90201,1.22265,30.8309708,120.8325143,1.072,-0.0270,0.0096,-0.0151,23,26,16,46
545706.114,30.8309708,120.8325143,-0.03,0.01,229.41,545706.114,229.41368,1.90337,1.18042,30.8309708,120.8325143,1.076,-0.0264,0.0085,-0.0148,23,26,16,4e
