545701.014,30.8309704,120.8325143,0.01,-0.01,230.51
545701.114,30.8309704,120.8325143,0.01,-0.01,230.48
545701.214,30.8309704,120.8325144,0.01,-0.01,230.46
545701.314,30.8309704,120.8325144,0.01,-0.01,230.44
545701.414,30.8309704,120.8325144,0.01,-0.01,230.41
545701.514,30.8309705,120.8325144,0.01,0.03,230.39
545701.614,30.8309705,120.8325144,0.01,0.03,230.37
545701.714,30.8309705,120.8325144,0,0.03,230.35
545701.814,30.8309705,120.8325144,0,0.03,230.33
545701.914,30.8309706,120.8325144,0,-0.01,230.31
545702.014,30.8309706,120.8325145,0,-0.01,230.29
545702.114,30.8309706,120.8325145,0,-0.01,230.27
545702.214,30.8309706,120.8325145,0,-0.01,230.25
545702.314,30.8309706,120.8325145,0,-0.01,230.22
545702.414,30.8309707,120.8325145,0,-0.01,230.2
545702.514,30.8309707,120.8325145,-0.02,0.01,230.18
545702.614,30.8309707,120.8325145,-0.02,0.01,230.16
545702.714,30.8309707,120.8325145,0.01,0,230.14
545702.814,30.8309707,120.8325145,0,0,230.12
545702.914,30.8309707,120.8325144,0.01,-0.03,230.1
545703.014,30.8309707,120.8325144,0.01,-0.03,230.08
545703.114,30.8309707,120.8325144,0,-0.03,230.06
545703.214,30.8309707,120.8325144,-0.01,0.01,230.04
545703.314,30.8309707,120.8325144,0.02,-0.01,230.02
545703.414,30.8309707,120.8325145,0.02,-0.01,230
545703.514,30.8309707,120.8325145,0.02,-0.06,229.97
545703.614,30.8309707,120.8325145,0.02,-0.06,229.95
545703.714,30.8309707,120.8325145,-0.02,0.04,229.93
545703.814,30.8309707,120.8325145,-0.02,0.04,229.91
545703.914,30.8309708,120.8325145,0,0.04,229.89
545704.014,30.8309708,120.8325145,0,0.04,229.87
545704.114,30.8309708,120.8325145,0,0.04,229.85
545704.214,30.8309708,120.8325145,0,0,229.83
545704.314,30.8309708,120.8325145,0,0.02,229.81
545704.414,30.8309708,120.8325145,0,0.02,229.79
545704.514,30.8309708,120.8325144,-0.01,0.01,229.77
545704.614,30.8309708,120.8325144,-0.01,0.01,229.75
545704.714,30.8309708,120.8325144,-0.01,0.03,229.73
545704.814,30.8309708,120.8325144,-0.01,0.03,229.71
545704.914,30.8309708,120.8325144,-0.01,0.03,229.69
545705.014,30.8309708,120.8325144,-0.01,0.03,229.67
545705.114,30.8309708,120.8325144,-0.01,0.03,229.65
545705.214,30.8309708,120.8325144,-0.01,0.03,229.62
545705.314,30.8309708,120.8325143,-0.01,0.03,229.6
545705.414,30.8309708,120.8325143,-0.01,0.04,229.58
545705.514,30.8309708,120.8325143,0.01,0.03,229.55
545705.614,30.8309708,120.8325143,0.01,0.03,229.53
545705.714,30.8309708,120.8325143,0,-0.01,229.51
545705.814,30.8309708,120.8325143,0,-0.01,229.48
545705.914,30.8309708,120.8325143,-0.03,0.01,229.46
545706.014,30.8309708,120.8325143,-0.03,0.01,229.44
545706.114,30.8309708,120.8325143,-0.03,0.01,229.41
545706.214,30.8309709,120.8325143,-0.03,0.01,229.39
545706.314,30.8309709,120.8325143,-0.03,0.01,229.38
545706.414,30.8309709,120.8325143,-0.03,0.01,229.36
545706.514,30.8309709,120.8325142,-0.01,0.03,229.34
545706.614,30.8309709,120.8325142,-0.01,0.03,229.32
545706.714,30.830971,120.8325142,0.01,0.02,229.3
545706.814,30.830971,120.8325142,0.01,0.02,229.28
545706.914,30.830971,120.8325142,0.01,0.01,229.27
545707.014,30.830971,120.8325141,0.01,0.01,229.25
545707.114,30.830971,120.8325141,0.01,0.01,229.23
545707.214,30.830971,120.8325141,0.01,0.01,229.21
545707.314,30.830971,120.8325141,0.01,0.01,229.2
545707.414,30.8309711,120.8325141,0.01,0.01,229.19
545707.514,30.8309711,120.832514,-0.01,0,229.17
545707.614,30.8309711,120.832514,-0.01,0,229.16
545707.714,30.830971,120.832514,0.01,-0.03,229.14
545707.814,30.830971,120.832514,0.01,-0.03,229.13
545707.914,30.830971,120.832514,0.01,-0.04,229.11
545708.014,30.830971,120.8325139,0.01,-0.04,229.1
545708.114,30.830971,120.8325139,0.01,-0.04,229.08
545708.214,30.830971,120.8325139,0.01,-0.04,229.07
545708.314,30.830971,120.8325139,0.01,-0.04,229.06
545708.414,30.8309709,120.8325139,0.01,-0.04,229.05
545708.514,30.8309709,120.8325138,0,0.01,229.03
545708.614,30.8309708,120.8325138,0,0.01,229.02
545708.714,30.8309708,120.8325138,0,0,229
545708.814,30.8309707,120.8325137,0,0,228.99
545708.914,30.8309706,120.8325137,-0.02,-0.01,228.97
545709.014,30.8309706,120.8325136,-0.02,-0.01,228.95
545709.114,30.8309705,120.8325136,-0.02,-0.01,228.94
545709.214,30.8309704,120.8325136,-0.02,-0.01,228.92
545709.314,30.8309704,120.8325135,-0.02,-0.01,228.91
545709.414,30.8309703,120.8325135,-0.02,-0.01,228.89
545709.514,30.8309703,120.8325131,-0.02,0.03,228.88
545709.614,30.8309702,120.8325126,-0.02,0.03,228.86
545709.714,30.8309701,120.8325123,0.01,-0.01,228.84
545709.814,30.83097,120.832512,0.01,-0.01,228.82
545709.914,30.83097,120.8325117,0,-0.01,228.8
545710.014,30.8309699,120.8325114,-0.01,-0.01,228.79
545710.114,30.8309698,120.8325111,-0.01,-0.01,228.77
545710.214,30.8309697,120.8325109,0,0.02,228.75
545710.314,30.8309697,120.8325108,0,0,228.73
545710.414,30.8309696,120.8325107,0,0,228.7
545710.514,30.8309695,120.8325106,0.02,-0.03,228.68
545710.614,30.8309694,120.8325105,0.02,-0.03,228.66
545710.714,30.8309694,120.8325104,-0.02,0.02,228.64
545710.814,30.8309693,120.8325103,-0.02,0.02,228.62
545710.914,30.8309685,120.8325103,0,0.01,228.6
545711.014,30.8309677,120.8325102,0,0.01,228.58
545711.114,30.8309668,120.8325102,0,0.01,228.56
545711.214,30.8309661,120.8325102,0.01,0.02,228.53
545711.314,30.8309656,120.8325102,-0.01,0.01,228.51
545711.414,30.8309651,120.8325101,-0.01,0.01,228.49
545711.514,30.8309647,120.8325101,-0.01,0.01,228.46
545711.614,30.8309642,120.8325101,-0.01,0.02,228.44
545711.714,30.830964,120.8325101,-0.01,0.02,228.41
545711.814,30.8309638,120.8325102,-0.01,0.02,228.39
545711.914,30.8309646,120.8325106,0,0.01,228.37
545712.014,30.8309653,120.832511,0,0.02,228.34
545712.114,30.8309661,120.8325115,0,0.02,228.32
545712.214,30.8309669,120.8325119,0,0.02,228.29
545712.314,30.8309676,120.8325123,0,0.02,228.27
545712.414,30.8309684,120.8325127,0,0.02,228.25
545712.514,30.8309688,120.8325129,-0.02,-0.01,228.22
545712.614,30.8309691,120.8325131,-0.02,-0.01,228.2
545712.714,30.8309693,120.8325133,-0.01,0.01,228.17
545712.814,30.8309696,120.8325134,-0.01,0.02,228.15
545712.914,30.8309697,120.8325135,0,0.03,228.12
545713.014,30.8309698,120.8325135,0,0.03,228.1
545713.114,30.8309699,120.8325136,0,0.03,228.07
545713.214,30.83097,120.8325137,0,0.03,228.04
545713.314,30.8309701,120.8325137,0,0.04,228.02
545713.414,30.8309702,120.8325138,0,0.04,227.99
545713.514,30.8309703,120.8325139,0,0,227.97
545713.614,30.8309705,120.8325139,0,0,227.94
545713.714,30.8309705,120.832514,0,0.03,227.91
545713.814,30.8309706,120.832514,0,0.03,227.89
545713.914,30.8309707,120.832514,0,0.02,227.86
545714.014,30.8309707,120.832514,0,0.02,227.83
545714.114,30.8309708,120.832514,0,0.02,227.81
545714.214,30.8309708,120.8325141,0,0.02,227.78
545714.314,30.8309709,120.8325141,0,0.02,227.76
545714.414,30.8309709,120.8325141,0,0.02,227.73
545714.514,30.8309709,120.8325141,-0.01,0.02,227.71
545714.614,30.8309709,120.832514,-0.01,0.02,227.69
545714.714,30.8309708,120.832514,-0.02,0.01,227.67
545714.814,30.8309708,120.832514,-0.02,0.01,227.65
545714.914,30.8309707,120.8325139,-0.01,0,227.64
545715.014,30.8309707,120.8325139,-0.02,0,227.62
545715.114,30.8309706,120.8325138,-0.02,0.01,227.61
545715.214,30.8309706,120.8325138,-0.02,0.01,227.59
545715.314,30.8309705,120.8325137,-0.02,0.01,227.58
545715.414,30.8309704,120.8325137,-0.02,0.01,227.56
545715.514,30.8309704,120.8325137,0.02,-0.04,227.55
545715.614,30.8309704,120.8325136,0.02,-0.04,227.54
545715.714,30.8309704,120.8325136,0.03,-0.02,227.52
545715.814,30.8309703,120.8325137,0.03,-0.02,227.51
545715.914,30.8309703,120.8325137,0.01,0,227.49
545716.014,30.8309703,120.8325137,0.01,0,227.48
545716.114,30.8309703,120.8325137,0.01,0,227.46
545716.214,30.8309703,120.8325137,-0.01,0.02,227.44
545716.314,30.8309703,120.8325137,-0.03,0.02,227.43
545716.414,30.8309702,120.8325137,-0.03,0.02,227.41
545716.514,30.8309702,120.8325137,0,0.01,227.39
545716.614,30.8309701,120.8325137,0,0.02,227.38
545716.714,30.8309701,120.8325137,-0.01,0.03,227.36
545716.814,30.8309701,120.8325137,-0.02,0.03,227.34
545716.914,30.8309701,120.8325137,-0.01,-0.01,227.33
545717.014,30.8309701,120.8325137,-0.01,-0.01,227.31
545717.114,30.8309701,120.8325137,-0.01,-0.01,227.29
545717.214,30.8309701,120.8325137,-0.01,-0.01,227.27
545717.314,30.8309702,120.8325137,-0.01,0,227.24
545717.414,30.8309702,120.8325137,-0.01,-0.01,227.22
545717.514,30.8309702,120.8325137,0.01,-0.01,227.2
545717.614,30.8309702,120.8325137,0.01,-0.01,227.17
545717.714,30.8309702,120.8325137,0,-0.02,227.15
545717.814,30.8309702,120.8325137,0,-0.02,227.12
545717.914,30.8309702,120.8325137,0.01,-0.01,227.1
545718.014,30.8309702,120.8325136,0.01,-0.01,227.08
545718.114,30.8309702,120.8325136,0.01,-0.01,227.06
545718.214,30.8309702,120.8325136,0.01,-0.01,227.04
545718.314,30.8309702,120.8325136,0.01,-0.01,227.01
545718.414,30.8309702,120.8325136,0.01,-0.01,226.99
545718.514,30.8309703,120.8325136,0.02,-0.03,226.97
545718.614,30.8309703,120.8325137,0.01,-0.03,226.95
545718.714,30.8309703,120.8325137,-0.01,-0.01,226.93
545718.814,30.8309704,120.8325137,-0.01,-0.01,226.9
545718.914,30.8309704,120.8325137,0,0.01,226.87
545719.014,30.8309704,120.8325137,0,0.01,226.85
545719.114,30.8309704,120.8325137,0,0.01,226.82
545719.214,30.8309705,120.8325138,0,0.01,226.8
545719.314,30.8309705,120.8325138,-0.01,0.01,226.77
545719.414,30.8309705,120.8325138,-0.01,0.01,226.74
545719.514,30.8309705,120.8325138,0.01,0.02,226.71
545719.614,30.8309705,120.8325138,0.01,0.03,226.68
545719.714,30.8309705,120.8325138,0,0.02,226.65
545719.814,30.8309705,120.8325138,0,0.02,226.62
545719.914,30.8309705,120.8325138,-0.02,-0.02,226.59
545720.014,30.8309705,120.8325138,-0.02,-0.02,226.56
545720.114,30.8309705,120.8325137,-0.02,-0.02,226.53
545720.214,30.8309705,120.8325137,-0.02,-0.02,226.5
545720.314,30.8309705,120.8325137,-0.02,-0.02,226.47
545720.414,30.8309705,120.8325137,-0.02,-0.02,226.44
545720.514,30.8309705,120.8325137,0,-0.02,226.42
545720.614,30.8309705,120.8325137,0,-0.02,226.39
545720.714,30.8309705,120.8325137,0.01,0.01,226.37
545720.814,30.8309706,120.8325137,0.01,0.01,226.35
545720.914,30.8309706,120.8325137,0,0,226.33
545721.014,30.8309706,120.8325137,0,0,226.31
545721.114,30.8309706,120.8325137,0,0,226.29
545721.214,30.8309707,120.8325137,0,0,226.27
545721.314,30.8309707,120.8325137,0,0,226.25
545721.414,30.8309707,120.8325137,0,0,226.23
545721.514,30.8309707,120.8325137,-0.02,0.01,226.21
545721.614,30.8309707,120.8325137,-0.02,0.01,226.19
545721.714,30.8309707,120.8325137,-0.01,0.03,226.17
545721.814,30.8309707,120.8325136,-0.01,0.03,226.15
545721.914,30.8309707,120.8325136,-0.01,0.03,226.14
545722.014,30.8309707,120.8325136,-0.01,0.03,226.12
545722.114,30.8309707,120.8325136,-0.02,0.03,226.1
545722.214,30.8309707,120.8325136,-0.02,0.03,226.09
545722.314,30.8309707,120.8325136,-0.02,0.03,226.07
545722.414,30.8309708,120.8325136,-0.02,0.03,226.05
545722.514,30.8309708,120.8325136,-0.02,0.01,226.03
545722.614,30.8309708,120.8325136,-0.02,0.01,226.02
545722.714,30.8309708,120.8325136,0.01,-0.01,226
545722.814,30.8309708,120.8325135,0.01,-0.01,225.98
545722.914,30.8309708,120.8325135,0,-0.02,225.96
545723.014,30.8309708,120.8325135,0,-0.02,225.94
545723.114,30.8309708,120.8325135,0,-0.02,225.92
545723.214,30.8309708,120.8325135,0,-0.02,225.9
545723.314,30.8309708,120.8325135,-0.01,-0.02,225.89
545723.414,30.8309708,120.8325135,-0.01,-0.02,225.87
545723.514,30.8309708,120.8325135,0.01,0,225.85
545723.614,30.8309708,120.8325135,0.01,0,225.84
545723.714,30.8309708,120.8325134,-0.02,0,225.82
545723.814,30.8309708,120.8325134,-0.03,0,225.8
545723.914,30.8309708,120.8325134,0,0.04,225.79
545724.014,30.8309708,120.8325134,0,0.04,225.77
545724.114,30.8309708,120.8325134,0,0.04,225.75
545724.214,30.8309708,120.8325134,-0.02,0.02,225.73
545724.314,30.8309706,120.8325133,0,0.02,225.72
545724.414,30.8309705,120.8325132,-0.01,0.02,225.7
545724.514,30.8309704,120.8325132,0,0.02,225.68
545724.614,30.8309702,120.8325131,-0.01,0.02,225.66
545724.714,30.8309701,120.832513,0.02,-0.01,225.64
545724.814,30.83097,120.832513,0.02,-0.01,225.62
545724.914,30.8309699,120.8325129,-0.02,-0.03,225.6
545725.014,30.8309699,120.8325128,-0.02,-0.03,225.58
545725.114,30.8309698,120.8325128,-0.02,-0.03,225.55
545725.214,30.8309697,120.8325127,-0.01,0.01,225.53
545725.314,30.8309696,120.8325127,-0.03,0,225.51
545725.414,30.8309695,120.8325127,-0.03,0,225.49
545725.514,30.8309695,120.8325127,-0.02,0.01,225.46
545725.614,30.8309694,120.8325127,-0.02,0.01,225.44
545725.714,30.8309694,120.8325127,-0.01,0.01,225.42
545725.814,30.8309693,120.8325127,-0.01,0.01,225.39
545725.914,30.8309693,120.8325127,-0.02,0.01,225.37
545726.014,30.8309692,120.8325126,-0.02,0.01,225.35
545726.114,30.8309692,120.8325126,-0.02,0.01,225.33
545726.214,30.8309692,120.8325126,-0.01,0,225.31
545726.314,30.8309691,120.8325126,-0.01,-0.02,225.29
545726.414,30.8309691,120.8325126,-0.01,-0.02,225.27
545726.514,30.8309691,120.8325126,-0.02,0,225.25
545726.614,30.8309691,120.8325125,-0.02,0,225.23
545726.714,30.830969,120.8325125,-0.01,0.01,225.21
545726.814,30.830969,120.8325125,-0.01,0.01,225.19
545726.914,30.830969,120.8325125,0,-0.01,225.17
545727.014,30.830969,120.8325125,0,-0.01,225.16
545727.114,30.830969,120.8325125,0,-0.01,225.14
545727.214,30.830969,120.8325125,0,-0.01,225.12
545727.314,30.830969,120.8325125,0,0,225.1
545727.414,30.830969,120.8325124,0,0,225.08
545727.514,30.8309689,120.8325124,-0.01,0.01,225.06
545727.614,30.8309689,120.8325124,-0.01,0,225.04
545727.714,30.8309689,120.8325124,-0.01,0,225.02
545727.814,30.8309689,120.8325124,-0.01,0,225
545727.914,30.8309689,120.8325124,-0.03,-0.01,224.98
545728.014,30.8309689,120.8325124,-0.03,-0.01,224.96
545728.114,30.8309688,120.8325123,-0.03,-0.01,224.94
545728.214,30.8309688,120.8325123,-0.03,-0.01,224.93
545728.314,30.8309688,120.8325123,-0.03,-0.01,224.91
545728.414,30.8309688,120.8325123,-0.03,-0.01,224.89
545728.514,30.8309688,120.8325123,0,0,224.88
545728.614,30.8309688,120.8325122,-0.01,0,224.86
545728.714,30.8309688,120.8325122,0.01,0,224.84
545728.814,30.8309688,120.8325122,0.01,0,224.82
545728.914,30.8309687,120.8325122,0.01,0.01,224.8
545729.014,30.8309687,120.8325121,0.01,0.01,224.79
545729.114,30.8309687,120.8325121,0.01,0.01,224.77
545729.214,30.8309687,120.8325121,0.01,0.01,224.75
545729.314,30.8309687,120.8325121,0.01,0.01,224.74
545729.414,30.8309687,120.832512,0.01,0.01,224.72
545729.514,30.8309687,120.832512,0.01,-0.01,224.7
545729.614,30.8309687,120.832512,0,-0.01,224.68
545729.714,30.8309687,120.832512,-0.01,-0.01,224.67
545729.814,30.8309687,120.832512,-0.01,-0.01,224.65
545729.914,30.8309687,120.832512,0,0,224.63
545730.014,30.8309686,120.8325119,0,0,224.62
545730.114,30.8309686,120.8325119,0,0,224.6
545730.214,30.8309686,120.8325119,0,0,224.58
545730.314,30.8309686,120.8325119,0,0,224.56
545730.414,30.8309686,120.8325119,0,0,224.54
545730.514,30.8309687,120.8325115,-0.01,0.01,224.52
545730.614,30.8309688,120.832511,-0.01,0.01,224.5
545730.714,30.8309689,120.8325107,-0.02,0.04,224.48
545730.814,30.830969,120.8325103,-0.02,0.04,224.46
545730.914,30.8309691,120.83251,-0.01,0.06,224.44
545731.014,30.8309692,120.8325097,-0.01,0.06,224.42
545731.114,30.8309693,120.8325094,-0.01,0.06,224.4
545731.214,30.8309694,120.8325091,-0.01,0.06,224.39
545731.314,30.8309694,120.8325088,-0.02,0.06,224.37
545731.414,30.8309695,120.8325085,-0.02,0.06,224.35
545731.514,30.8309694,120.8325083,-0.01,0,224.34
545731.614,30.8309693,120.8325081,-0.01,0,224.32
545731.714,30.8309692,120.832508,0,-0.01,224.31
545731.814,30.8309691,120.8325079,0,-0.01,224.29
545731.914,30.830969,120.8325078,0,0,224.28
545732.014,30.8309689,120.8325077,0,0,224.27
545732.114,30.8309688,120.8325075,0,0,224.25
545732.214,30.8309687,120.8325075,0,-0.02,224.23
545732.314,30.8309686,120.8325075,0,0,224.22
545732.414,30.8309685,120.8325075,0,0,224.2
545732.514,30.8309684,120.8325075,0,-0.01,224.19
545732.614,30.8309684,120.8325075,0,-0.01,224.17
545732.714,30.8309683,120.8325075,-0.02,0.03,224.15
545732.814,30.8309683,120.8325075,-0.02,0.03,224.13
545732.914,30.8309682,120.8325075,0.01,0,224.12
545733.014,30.8309682,120.8325074,0.01,0,224.1
545733.114,30.8309681,120.8325074,0.01,0,224.08
545733.214,30.8309681,120.8325074,0.01,0,224.06
545733.314,30.830968,120.8325074,0.01,0,224.05
545733.414,30.830968,120.8325074,0.01,0,224.03
545733.514,30.830968,120.8325074,-0.01,-0.02,224.02
545733.614,30.8309681,120.8325073,-0.01,-0.02,224
545733.714,30.8309682,120.8325072,-0.01,0.02,223.99
545733.814,30.8309682,120.8325072,-0.01,0.02,223.98
545733.914,30.8309682,120.8325072,0,-0.01,223.96
545734.014,30.8309683,120.8325071,0,-0.01,223.95
545734.114,30.8309683,120.8325071,0,-0.01,223.94
545734.214,30.8309684,120.832507,0,-0.01,223.93
545734.314,30.8309684,120.832507,0,-0.01,223.91
545734.414,30.8309684,120.8325069,0,-0.01,223.9
545734.514,30.8309685,120.8325069,0.02,-0.04,223.89
545734.614,30.8309685,120.8325069,0.02,-0.04,223.87
545734.714,30.8309685,120.8325069,-0.01,0.02,223.86
545734.814,30.8309685,120.8325069,-0.01,0.02,223.84
545734.914,30.8309685,120.8325068,-0.01,0.02,223.83
545735.014,30.8309685,120.8325068,-0.01,0.02,223.81
545735.114,30.8309685,120.8325068,-0.01,0.02,223.8
545735.214,30.8309685,120.8325068,-0.01,0,223.79
545735.314,30.8309686,120.8325068,0,0.02,223.77
545735.414,30.8309687,120.8325069,0,0.02,223.76
545735.514,30.8309688,120.8325069,-0.03,0.04,223.75
545735.614,30.8309688,120.832507,-0.03,0.04,223.73
545735.714,30.8309689,120.832507,-0.02,0.03,223.72
545735.814,30.830969,120.832507,-0.02,0.03,223.71
545735.914,30.830969,120.832507,0,-0.03,223.7
545736.014,30.8309691,120.8325071,-0.01,-0.03,223.68
545736.114,30.8309691,120.8325071,-0.01,-0.03,223.67
545736.214,30.8309691,120.8325071,-0.01,-0.03,223.66
545736.314,30.8309692,120.8325071,-0.01,-0.03,223.64
545736.414,30.8309692,120.8325071,-0.01,-0.03,223.63
545736.514,30.8309691,120.8325072,0,-0.02,223.62
545736.614,30.830969,120.8325072,0,-0.02,223.6
545736.714,30.8309689,120.8325073,0.02,-0.01,223.59
545736.814,30.8309688,120.8325073,0.02,-0.01,223.57
545736.914,30.8309687,120.8325074,-0.02,0.05,223.56
545737.014,30.8309687,120.8325074,-0.02,0.05,223.55
545737.114,30.8309686,120.8325074,-0.02,0.05,223.53
545737.214,30.8309685,120.8325075,-0.02,0.05,223.52
545737.314,30.8309684,120.8325075,-0.02,0.05,223.51
545737.414,30.8309683,120.8325075,-0.02,0.04,223.49
545737.514,30.8309683,120.8325075,-0.01,0.03,223.48
545737.614,30.8309683,120.8325075,-0.01,0.03,223.47
545737.714,30.8309683,120.8325075,-0.03,0.03,223.45
545737.814,30.8309682,120.8325074,-0.03,0.03,223.44
545737.914,30.8309682,120.8325074,0,0.03,223.43
545738.014,30.8309682,120.8325074,-0.01,0.03,223.42
545738.114,30.8309682,120.8325074,-0.01,0.03,223.4
545738.214,30.8309682,120.8325074,-0.01,0.03,223.39
545738.314,30.8309682,120.8325073,-0.01,0.03,223.38
545738.414,30.8309682,120.8325073,-0.01,0.03,223.36
545738.514,30.8309682,120.8325073,0,0.02,223.35
545738.614,30.8309681,120.8325072,0,0.02,223.34
545738.714,30.8309681,120.8325072,0,-0.01,223.33
545738.814,30.8309681,120.8325072,0,-0.01,223.31
545738.914,30.8309681,120.8325071,0,-0.02,223.3
545739.014,30.8309681,120.8325071,0,-0.02,223.29
545739.114,30.8309681,120.832507,0,-0.02,223.28
545739.214,30.8309681,120.832507,0,-0.02,223.27
545739.314,30.8309681,120.832507,0,-0.02,223.26
545739.414,30.830968,120.8325069,0,-0.02,223.25
545739.514,30.830968,120.832507,-0.03,0.07,223.23
545739.614,30.830968,120.8325071,-0.03,0.07,223.22
545739.714,30.830968,120.8325071,-0.01,0,223.21
545739.814,30.830968,120.8325072,-0.01,0,223.19
545739.914,30.830968,120.8325072,0.01,0.02,223.18
